,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,AreaOfLand,Assets,AssetsCurrent,BankingFeesAndCommissions,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesIncomeStatementInterestExpense,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare37,CommonStockParOrStatedValuePerShare38,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,FairValueAdjustmentOfWarrants,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseDepositLiability,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityInterestRateDuringPeriod,LoansPayableCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNotesPayableCurrent,PaymentsForDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfStockIssuanceCosts156,PaymentsOfStockIssuanceCosts157,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare160,PreferredStockParOrStatedValuePerShare161,PreferredStockRedemptionAmount,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement172,ProceedsFromIssuanceOfPrivatePlacement173,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises180,ProceedsFromWarrantExercises181,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SaleLeasebackTransactionGrossProceedsInvestingActivities,SellingAndMarketingExpense,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice207,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice208,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice216,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice217,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,LineOfCreditFacilityCommitmentFeeAmount,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,DebtInstrumentConvertibleBeneficialConversionFeature,EarningsPerShareBasic,EarningsPerShareDiluted,PreferredStockSharesOutstanding,RevenueFromContractWithCustomerIncludingAssessedTax,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,WeightedAverageNumberOfDilutedSharesOutstanding,StockIssuedDuringPeriodSharesOther,DividendsPayableCurrentAndNoncurrent,PreferredStockDiscountOnShares,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,StockIssuedDuringPeriodValueConversionOfUnits,WarrantExercisePriceDecrease,y
25,599639,,8798176.0,937951,,287566.0,,13908219.0,,,,,,340000.0,414370.0,,0.0,,,1917241.0,1012808.0,,,48703.0,,,,,620031.0,,,,,988905.0,,,,,0.001,22500000.0,139914398.0,139914398.0,,3292.0,,,,,8594841.0,648818.0,,,,,,,,,,,,44221.0,,,3407.0,11652350.0,,,-0.05,,,,,1621199.0,,,,,,326095.0,2812196.0,374005.0,,,0.0,0.0,,116418.0,0.0,282835.0,,50632.0,,,7964.0,,-6694.0,9803.0,,,,,509200,,0.0,,,,,,,,,2248676.0,1917241.0,2153472.0,,,,,,,4165016.0,,-2693616.0,-3349544.0,90526.0,,283120.0,,,-1956839.0,,,,,,,,,,,,,,,,,,11.0,,2064956.0,,,,,,,,2850.0,,,,,,,23000.0,307247.0,,,,2361999.0,,,,,,250000.0,,,,,,,1226534.0,912612.0,,,,,,,,-43751067.0,,,,415973.0,,1103740.0,,,,,,,,,,,,,,,,,,,,,270140.0,,,,,506000.0,,,,,0.0,,,,,2768769.0,,,,,,,,,,,,,,,,,,,,,0
26,957835,,,1079838,,389879.0,3857600.0,14589172.0,,,,,,,414381.0,,0.0,,,,2549023.0,,,131583.0,0.0,,,,617366.0,,,,,,,,,,0.001,,149054625.0,149054625.0,,14568.0,,,,,14696484.0,,,,,,,,,,,,,42407.0,,,,13206980.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,46070.0,,1352629.0,547609,3055091.0,0.0,,,,,,,,,,,2153472.0,0.0,,,,,,2155763.0,-27848.0,-1018235.0,,90525.0,,283120.0,,3526865.0,,,,,,,,,,,,,,,,,,,0.0,,1846026.0,,104619.0,,,,,,,,,,,100000000.0,,23000.0,307247.0,,,,,,,,,,,,,,1950000.0,,,1226534.0,1007561.0,,,,0.0,136966.0,,,-46676024.0,348514.0,,,,7432077.0,,,,,,,,,,,,,,,,,,,,,,270140.0,,,,,,,,,,,,,,,144990669.0,,,,,,,,,,,,,,,,,,,,,0
27,953588,,8561373.0,834777,,375527.0,3857600.0,21423247.0,,,,,,,6583.0,,,,3352.0,2069881.0,2549023.0,,,131583.0,,,,,,,,,,2756271.0,,,,,0.001,,3291880.0,3291880.0,,14568.0,,,,,15104105.0,1643511.0,,,,,,,,,,,,,,,3407.0,14201657.0,,,0.0,,,,,,,,,,,-168164.0,,809196.0,,,,0.0,,284953.0,0.0,495017.0,,91176.0,,,241353.0,,-206.0,10693.0,,,,1352629.0,813441,3055091.0,103.0,,,,,,,,,1828520.0,2069881.0,2153472.0,,,,,,,,,,-3066156.0,-133229.0,,283120.0,,,-1096663.0,,,594790.0,,,,581862.0,,,,,,,,0.07,,,0.0,,1495049.0,,,,,,,,19461.0,,,,,100000000.0,,,,,,,2361999.0,,,,,,430000.0,,,,160486.0,,,1226534.0,1026467.0,,,,,,,,-49537697.0,,,,1063749.0,,1266345.0,,,,,,,,,,,,,,,,,,,,,270140.0,,,,,,,,,,,,,,,2899813.0,,,,,,,,,,,,,,,,,,,,,0
28,1343824,,11323231.0,1419281,,455916.0,,21423247.0,,,,,,,,,,,3352.0,2163795.0,2549023.0,,,131583.0,,,,,397818.0,,,,,4407223.0,,,,,,,14568970.0,14568970.0,,14568.0,,,,,6326958.0,,,,,,,,,,,,,60755.0,,,,15296378.0,,,-0.02,,,,,,,,,,,,2335964.0,,,,,0.0,,,0.0,,,,,,,,,,,30167.0,,,819988,,,,,,,,,,,2446912.0,2163795.0,,,,,,,,3198252.0,-142847.0,-2022762.0,,,,,,3242285.0,,,,522187.0,,,,505613.0,,,,,,,,,,,,,2592015.0,,,,,,,,,,,,,100000000.0,,,,,,,,,,,,,,,,,160486.0,,,,1200797.0,,,,,209599.0,,,-53521700.0,333404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162668.0,,,,,,,,,,2831761.0,,,,,,,,,,,,,,,,,,,,,0
29,1343824,,8113196.0,1419281,,455916.0,4016615.0,21423247.0,,,,,,,88083.0,,,,,2212833.0,2549023.0,,,0.0,,,384700.0,,,,,,,3087445.0,,,,,,,14568970.0,14568970.0,,14568.0,,,,,6509264.0,588568.0,,,,,,,,,,,,16534.0,,,,,,,-0.05,,,,,,,,,,,-42662.0,,269267.0,,,,,,-247813.0,,26561.0,,35953.0,,,74492.0,,10294.0,-1633.0,,,,2946125.0,819988,2091450.0,0.0,,,,,,,,,2821653.0,2212833.0,1774700.0,,,,,,,,,,,-2689.0,,64957.0,,,-2287329.0,,,,,,,,,,,,,,,0.07,,,0.0,,2592015.0,,104619.0,,,,,,344961.0,,,,,100000000.0,,26000.0,285085.0,,,,2361999.0,,,,,,1325000.0,,,,160486.0,,,1186405.0,1200797.0,,,,,209599.0,,,-53521700.0,,,,420996.0,2906900.0,1428950.0,,,,,,,,,,,,,,,,,,,,,,,,,,162668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,1343824,,8397065.0,1419281,,455916.0,4175630.0,21423247.0,,,,,,470000.0,,,,,3352.0,3775557.0,,,,47803.0,,,,,127757.0,,,,,11032451.0,,,,,,1125000000.0,14568970.0,14568970.0,,,,,,,20681694.0,,,,,,,,,,,,,,,,,,,,-2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67362.0,,2131514.0,819988,4146330.0,0.0,,,,,,,,,3437443.0,3775557.0,2237170.0,,,,,,,3520111.0,-214458.0,-2644305.0,-2397827.0,,,0.0,,,-2287329.0,,,462397.0,,,,440739.0,,,,,,,,0.07,,,,,2592015.0,,0.0,,,,,,,,0.001,,,,,24500.0,340161.0,,,,,,,,,,,,,,1020000.0,,,1125834.0,1200797.0,,,,,258302.0,,,-53521700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-43717.0,,,,,91000.0,,,,,,,,,,3006148.0,,,,,,,,,,,,,,,,,,,,,0
31,1355146,,8397065.0,2283626,,448522.0,3620945.0,22806011.0,,,,,,470000.0,283083.0,,,,1520.0,3775557.0,1835474.0,,,,,,22465.0,,,,,,,11032451.0,,,,,,22500000.0,15239672.0,15239672.0,,16029.0,,,,,6263961.0,976804.0,,,,,,,,,,,,41534.0,,,288.0,,,,-0.06,,,,,,,,,,,47364.0,,536774.0,,,,,,106136.0,,-76613.0,,123914.0,,,378733.0,,296441.0,3125.0,,,,4734914.0,837311,3848750.0,,,,,,,,,,,3775557.0,3429437.0,,,,,,,,,,-4512901.0,-242154.0,,162150.0,,,-2538993.0,,,353318.0,,,,329904.0,,,,,,,,0.07,,,,,2739156.0,,,,,,,,79696.0,,0.001,,,,,5300.0,296471.0,,,,480800.0,,,,,,260000.0,,,,1180486.0,,,1120148.0,2027667.0,,,,,0.0,,,,,,,626681.0,4812052.0,,,,,,,,,,,,,,,,,,,,,,1526881.0,,,,,362333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,1451780,,8912415.0,1848845,,611833.0,3620945.0,22925531.0,,,,,,490000.0,,,,,1520.0,,3150321.0,,,,,,,,103842.0,,,,,,,,,,,,16030697.0,16030697.0,,17531.0,,,,,29622361.0,,,,,,,,,,,,,,,,288.0,,,,-3.19,,,,,,,,,,,,6081134.0,,,,,,,106136.0,,-76613.0,,123914.0,,,378733.0,,,67407.0,,152557.0,,4734914.0,634347,3848750.0,0.0,,,,,,,,,,,3429437.0,,,,,,,698667.0,-116929.0,-566977.0,-4229513.0,,,217561.0,,4705933.0,,,,60737.0,,,,60737.0,,,,,,,,0.07,,,,,2609591.0,,,,,,,,,,,,,100000000.0,,5300.0,296471.0,,,,,,,,,,,,,,,,,1120148.0,1828570.0,,,,,,,,-56542703.0,567809.0,,,,,1149259.0,,,,,,,,,,,,,,,,,,,,,1526881.0,,,,,40000.0,,,,,,,,,,14716285.0,,,,,,,,,,,,,,,,,,,,,0
33,1159089,,7934009.0,1211375,,525238.0,3620945.0,24181029.0,,,,,,,195000.0,,,,1520.0,3149495.0,3150321.0,,,,,,,,,,,,,10013737.0,,,,,,,16030697.0,16030697.0,,17531.0,,,,,,2082326.0,,,,,,,,,,,,107801.0,,,288.0,,,,-0.01,,,,,,,,,,,90026.0,2138753.0,1150520.0,,,,,,496372.0,,507891.0,,204303.0,,,385280.0,,-22162.0,15000.0,,,,3848750.0,920716,4734914.0,,,,,,,,,,4253527.0,3149495.0,,,,,,,,,,,,-274500.0,,236183.0,,4421353.0,-1628438.0,,,60737.0,,,,60737.0,,,,,,,,0.07,,,,,2749298.0,,,,,,,,168831.0,,,,,100000000.0,,5300.0,296471.0,,,,746200.0,,,,,,510000.0,,,,1320000.0,,,,,,,,,,,,-60904331.0,552699.0,,,1394736.0,11824231.0,,,,,,,,,,,,,,,,,,,,,,1526881.0,,,,,2285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34,2052988,,9414283.0,2599095,,819011.0,3808377.0,24181029.0,,,,,,640000.0,,,,,3352.0,3068711.0,3150321.0,,,,,,2665.0,,-51418.0,,,,,,,,,,,,17532451.0,17532451.0,,17531.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,203303.0,,,,,,143765.0,,19162.0,,3923131.0,1002020,6755208.0,,,,,,,,,,4025798.0,3068711.0,,,,,,,,1365991.0,-184315.0,-1274562.0,-6950110.0,,,,,,,,,60737.0,,,,60737.0,,,,,,,,,,,,,3131279.0,,,,,,,,168831.0,,,,,100000000.0,,,,,,,,,,,,,,,,,1320000.0,,,,,,,,,,,,-65264665.0,,,,,,1680453.0,,,,,,,,,,,,,,,,,,,,,1526881.0,,,,,,,,,,,,,,,15070758.0,,,,,,,,,,,,,,,,,,,,,0
35,2052988,,,2599095,,819011.0,4027330.0,24181029.0,,,,,,,498458.0,,,,3352.0,3064598.0,,,,,,,2665.0,,,,,,,6870906.0,,,,,,200000000.0,17532451.0,17532451.0,,,,,,,9311011.0,1105522.0,,,,,,,,,,,,49733.0,,,,,,,-0.02,,,,,,,,,,,43968.0,4422837.0,613746.0,,,,,,11322.0,,864345.0,,-7394.0,,,17323.0,,32914.0,11875.0,,,,3634069.0,1002020,6239929.0,,,,,,,,,,4231486.0,3064598.0,4028860.0,,,,,,,,,,-2437209.0,-32346.0,,,,7088000.0,-2332997.0,,,306157.0,,,,283018.0,,,,,,,,,,,,,3131279.0,,,,,,,,253170.0,,,,,100000000.0,,,698235.0,,,,781200.0,,,,,,1010000.0,,,,2500486.0,,,1101452.0,,,,,,,,,-69931220.0,1139858.0,,,768055.0,4105279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36,2052988,,,2599095,,819011.0,4231108.0,,,,,,,,,,,,3352.0,4270469.0,,,,,,,2665.0,,19668.0,,,,,4173551.0,,,,,,200000000.0,17532451.0,17532451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76358.0,,36023.0,,3594005.0,1002020,5143712.0,,,,,,,,,,5595885.0,4270469.0,4025798.0,,,,,,,2378081.0,-273450.0,-2143955.0,,,,,,2382067.0,,,,258513.0,,,,236132.0,,,,,,,,,,,,,3131279.0,,,,,,,,,,0.001,,,,,,879660.0,,,,,,,,,,1010000.0,,,,,,,1154035.0,,,,,,,,,-69931220.0,572049.0,,,,,2064149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15390421.0,,,,,,,,,,,,,,,,,,,,,0
37,2052988,,,2599095,,819011.0,,,,,,,,,45258.0,,,,,4270469.0,3847849.0,,,,,,2665.0,,,,,,,4561682.0,,,,,,200000000.0,,,,18262.0,,,,,19402426.0,3234840.0,,,,,,,,,,,,175036.0,,,,,,,-0.01,,,,,,,,,,,4306.0,2284084.0,1775707.0,,,,,,107956.0,,429564.0,,155917.0,,,-185641.0,,-71456.0,36303.0,,,,,1002020,,,,,,,,,,,5595885.0,4270469.0,4231486.0,,,,,,,,-273450.0,,-4714269.0,-478572.0,,,,,-704559.0,,,209091.0,,,,189246.0,,,,,,,,,,,,,3131279.0,,,,,,,,77583.0,,0.001,,,,,,181084.0,,,,3751200.0,,,,,,0.0,,,,2500486.0,,,1098542.0,,,,,,,,,,,,,2098678.0,13850620.0,,,,,,,,,,,,,,,,,,,,,,1320975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,2288788,,,2947511,,753744.0,,26657897.0,,,,,,,126283.0,,,,,,2793291.0,,,,,,,,,,,,,4561682.0,,,,,0.001,22500000.0,18263739.0,18263739.0,,22090.0,,,,,10091415.0,1152514.0,,,,,,,,,,,,71029.0,,,,,,,-1.29,,,,,,,,,,,6357.0,4984996.0,625187.0,,,,,,-184735.0,,-207906.0,,69322.0,,,100728.0,,-10776.0,21303.0,,83738.0,,,1257897,,,,,,,,,,,5595885.0,,5595885.0,,,,,,,,,,-2277060.0,-204072.0,,,,,-4892409.0,,,,,,,,,,,,,,,,,,,,3714101.0,,,,,,,,226446.0,,,,,,,5300.0,378699.0,,,,425000.0,,,,,,0.0,,,,2500486.0,,,1430837.0,,,,,,,,,-69931220.0,,,,703942.0,7534234.0,,,,,,,,,,,,,,,,,,,,,,242945.0,,,,,,,,,,,,,,,15391901.0,,,,,,,,,,,,,,,,,,,,,0
39,2496771,,,3296599,,774861.0,,28560165.0,,,,,,,,,,,,,4886491.0,,,,,,,,-754399.0,,,,,4561682.0,,,,,0.001,22500000.0,20540918.0,20540918.0,,25990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-184735.0,,-207906.0,,69322.0,,,100728.0,,,99112.0,,367115.0,,,1448671,,,,,,,,,,,5872294.0,,5595885.0,,,,,,,356309.0,-77583.0,-993779.0,-2277061.0,,,,,2741591.0,-4892409.0,,,,,,,,,,,,,,,,,,,,4008199.0,,,,,,,,,,0.001,,,100000000.0,,5300.0,378699.0,,,,,,,,,,,,,,,,,1169635.0,,,,,,,,,,1022823.0,,,,3720857.0,,,,,,,,,,,,,,,,,,,,,,833026.0,,,,,,,,,,,,,,,15604623.0,,,,,,,,,,,,,,,,,,,,,0
40,2323242,,,2077728,,679062.0,,30506265.0,,,,,,,81025.0,,,,,4949301.0,4886491.0,,,,,,,,,,,,,,,,,,0.001,22500000.0,22091346.0,22091346.0,,25990.0,,,,,29530570.0,4432459.0,,,,,,,,,,,,142129.0,,,,,,,-0.36,,,,,,,,,,,2051.0,562159.0,2656347.0,,,,,,709164.0,,1179814.0,,363095.0,,,182032.0,,401764.0,350053.0,,,,,1703797,,,,,,,,,,,5929314.0,4949301.0,,,,,,,,,,,-5480579.0,-804446.0,,,,,-2559412.0,,,,,,,,,,,,,,,,,,,,2895444.0,,,,,,,,264876.0,,0.001,,,100000000.0,,5300.0,378699.0,,,,425000.0,,,,,,325800.0,,,,,,,1169635.0,,,,,,,,,-77356846.0,,,,2931870.0,10555978.0,2918680.0,,,,,,,,,,,,,,,,,,,,,833026.0,,,,,,,,,,,,,,,15604623.0,,,,,,,,,,,,,,,,,,,,,0
41,2898958,,,3068181,,1095458.0,,30506265.0,,,,,,,,,,,,4459219.0,4886491.0,,,,,,,,-1002408.0,,,,,,,,,,,,25991346.0,25991346.0,,25990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83960.0,,,2058012,,,,,,,,,,,5751890.0,4459219.0,5929314.0,,,,,,,832170.0,-226446.0,-1650263.0,,,,,,6156546.0,-2559412.0,,,,,,,,,,,,,,,,,,,,7291217.0,,,,,,,,264876.0,,,,,100000000.0,,,,,,,,,,,,,,,,,258899.0,,,,,,,,,,,,-87735319.0,2452707.0,,,,3021744.0,,,,,,,,,,,,,,,,,,,,,,833026.0,,,,,,,,,,,,,,,15550257.0,,,,,,,,,,,,,,,,,,,,,0
